Transaction_ID,Date,Store_ID,Store_Name,City,Category,Product_Name,Unit_Price,Quantity,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales,Payment_Method,Customer_Segment,Return_Flag
TXN03983,2024-10-22,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,927.66,3.0,5.0,2782.98,139.15,2643.83,UPI,Corporate,No
TXN03984,2024-04-04,S002,Banjara Hills Mart,Hyderabad,Grocery,Rice (5kg),336.59,7.0,20.0,2356.13,471.23,1884.9,Cash,Loyalty Member,No
TXN03985,2024-07-07,S003,Chennai Express,Chennai,Stationery,Calculator,417.08,8.0,15.0,3336.64,500.5,2836.14,Credit Card,Loyalty Member,No
TXN03986,2024-09-18,S004,Mumbai Metro Store,Mumbai,Clothing,T-Shirt,623.6,5.0,0.0,3118.0,0.0,3118.0,Debit Card,Loyalty Member,Yes
TXN03987,2024-06-13,S004,Mumbai Metro Store,Mumbai,Home Appliances,Mixer Grinder,2767.62,6.0,5.0,16605.72,830.29,15775.43,UPI,Online,No
TXN03988,2024-07-13,S002,Banjara Hills Mart,Hyderabad,Grocery,Spices Pack,98.6,3.0,20.0,295.8,59.16,236.64,UPI,Online,No
TXN03989,2024-09-08,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,148.69,6.0,5.0,892.14,44.61,847.53,Debit Card,Loyalty Member,Yes
TXN03990,2024-01-03,S004,Mumbai Metro Store,Mumbai,Stationery,Pen Box,94.36,5.0,0.0,471.8,0.0,471.8,UPI,Corporate,No
TXN03991,2024-09-18,S003,Chennai Express,Chennai,Home Appliances,Water Purifier,8957.8,1.0,15.0,8957.8,1343.67,7614.13,Net Banking,Online,No
TXN03992,2024-10-11,S003,Chennai Express,Chennai,Home Appliances,Water Purifier,9085.6,5.0,10.0,45428.0,4542.8,40885.2,UPI,Loyalty Member,No
TXN03993,2024-11-03,S002,Banjara Hills Mart,Hyderabad,Grocery,Rice (5kg),354.69,6.0,10.0,2128.14,212.81,1915.33,Cash,Loyalty Member,No
TXN03994,2024-05-20,S005,Pune Retail Hub,Pune,Clothing,Jeans,1301.24,6.0,10.0,7807.44,780.74,7026.7,Debit Card,Online,No
TXN03995,2024-05-13,S005,Pune Retail Hub,Pune,Home Appliances,Water Purifier,8600.97,7.0,0.0,60206.79,0.0,60206.79,Debit Card,Walk-in,No
TXN03996,2024-09-06,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,6166.36,6.0,5.0,36998.16,1849.91,35148.25,Cash,Walk-in,No
TXN03997,2024-12-15,S003,Chennai Express,Chennai,Electronics,Mobile Phone,9670.65,2.0,5.0,19341.3,967.07,18374.23,Debit Card,Walk-in,No
TXN03998,2024-03-30,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,75.89,8.0,10.0,607.12,60.71,546.41,Credit Card,Online,Yes
TXN03999,2024-08-21,S001,Hyderabad Central,Hyderabad,Stationery,Notebook Set,203.67,5.0,0.0,1018.35,0.0,1018.35,Cash,Walk-in,Yes
TXN04000,2024-03-30,S003,Chennai Express,Chennai,Clothing,Jeans,1257.34,3.0,5.0,3772.02,188.6,3583.42,UPI,Loyalty Member,No
TXN04001,2024-01-01,S004,Mumbai Metro Store,Mumbai,Electronics,Mobile Phone,10148.0,4.0,20.0,40592.0,8118.4,32473.6,Credit Card,Walk-in,No
TXN04002,2024-04-11,S001,Hyderabad Central,Hyderabad,Stationery,Notebook Set,203.22,4.0,10.0,812.88,81.29,731.59,Net Banking,Walk-in,No
TXN04003,2024-11-09,S002,Banjara Hills Mart,Hyderabad,Electronics,Laptop,44166.9,8.0,15.0,353335.2,53000.28,300334.92,Credit Card,Loyalty Member,No
TXN04004,2024-06-26,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Mixer Grinder,2732.01,3.0,15.0,8196.03,1229.4,6966.63,UPI,Online,No
TXN04005,2024-09-11,S001,Hyderabad Central,Hyderabad,Electronics,Tablet,18942.43,3.0,0.0,56827.29,0.0,56827.29,UPI,Loyalty Member,No
TXN04006,2024-03-14,S004,Mumbai Metro Store,Mumbai,Clothing,Formal Shirt,863.38,4.0,15.0,3453.52,518.03,2935.49,Debit Card,Online,No
TXN04007,,S001,Hyderabad Central,Hyderabad,Electronics,Tablet,18287.61,4.0,,,,,Net Banking,Corporate,No
TXN04008,2024-01-07,S003,Chennai Express,Chennai,Electronics,Tablet,19800.03,1.0,5.0,19800.03,990.0,18810.03,Debit Card,Walk-in,No
TXN04009,2024-10-26,S004,Mumbai Metro Store,Mumbai,Home Appliances,Iron Box,925.39,1.0,0.0,925.39,0.0,925.39,Net Banking,Online,No
TXN04010,2024-01-18,S001,Hyderabad Central,Hyderabad,Electronics,Tablet,18777.23,4.0,20.0,75108.92,15021.78,60087.14,Cash,Corporate,No
TXN04011,2024-10-14,S003,Chennai Express,Chennai,Stationery,File Folder,78.18,2.0,5.0,156.36,7.82,148.54,Credit Card,Walk-in,No
TXN04012,2024-09-27,S001,Hyderabad Central,Hyderabad,Clothing,Jacket,2084.97,2.0,0.0,4169.94,0.0,4169.94,Credit Card,Corporate,No
TXN04013,2024-02-04,S001,Hyderabad Central,Hyderabad,Stationery,Pen Box,100.85,8.0,10.0,806.8,80.68,726.12,Credit Card,Corporate,No
TXN04014,2024-08-31,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,5729.59,7.0,10.0,40107.13,4010.71,36096.42,Cash,Loyalty Member,No
TXN04015,2024-09-17,S005,Pune Retail Hub,Pune,Stationery,Stapler,154.28,1.0,15.0,154.28,23.14,131.14,Net Banking,Online,No
TXN04016,2024-10-27,S003,Chennai Express,Chennai,Stationery,Calculator,382.59,1.0,10.0,382.59,38.26,344.33,Credit Card,Corporate,No
TXN04017,2024-10-27,S001,Hyderabad Central,Hyderabad,Stationery,Calculator,409.89,8.0,20.0,3279.12,655.82,2623.3,Debit Card,Loyalty Member,No
TXN04018,2024-05-16,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Water Purifier,8928.53,4.0,10.0,35714.12,3571.41,32142.71,Debit Card,Loyalty Member,No
TXN04019,2024-12-16,S004,Mumbai Metro Store,Mumbai,Electronics,Laptop,45353.42,2.0,10.0,90706.84,9070.68,81636.16,UPI,Corporate,No
TXN04020,2024-11-22,S005,Pune Retail Hub,Pune,Electronics,Laptop,45676.95,8.0,5.0,365415.6,18270.78,347144.82,Cash,Corporate,Yes
TXN04021,2024-01-12,S001,Hyderabad Central,Hyderabad,Grocery,Rice (5kg),364.95,1.0,5.0,364.95,18.25,346.7,UPI,Walk-in,No
TXN04022,2024-06-02,S002,Banjara Hills Mart,Hyderabad,Electronics,Laptop,46481.07,1.0,5.0,46481.07,2324.05,44157.02,Net Banking,Walk-in,No
TXN04023,2024-05-31,S005,Pune Retail Hub,Pune,Electronics,Tablet,19771.18,4.0,20.0,79084.72,15816.94,63267.78,UPI,Corporate,No
TXN04024,2024-08-29,S002,Banjara Hills Mart,Hyderabad,Stationery,File Folder,75.14,7.0,10.0,525.98,52.6,473.38,Net Banking,Corporate,No
TXN04025,2024-12-04,S004,Mumbai Metro Store,Mumbai,Home Appliances,Mixer Grinder,2902.21,3.0,0.0,8706.63,0.0,8706.63,Net Banking,Loyalty Member,No
TXN04026,2024-08-28,S005,Pune Retail Hub,Pune,Grocery,Cooking Oil,191.25,3.0,15.0,573.75,86.06,487.69,Cash,Walk-in,No
TXN04027,2024-08-10,S005,Pune Retail Hub,Pune,Grocery,Spices Pack,97.9,6.0,15.0,587.4,88.11,499.29,Debit Card,Corporate,No
TXN04028,2024-03-02,S003,Chennai Express,Chennai,Electronics,Earphones,1507.76,8.0,15.0,12062.08,1809.31,10252.77,Debit Card,Online,No
TXN04029,2024-12-23,S005,Pune Retail Hub,Pune,Electronics,Tablet,19140.14,8.0,20.0,153121.12,30624.22,122496.9,Credit Card,Corporate,No
TXN04030,2024-07-21,S004,Mumbai Metro Store,Mumbai,Grocery,Cooking Oil,180.21,8.0,0.0,1441.68,0.0,1441.68,Cash,Loyalty Member,No
TXN04031,2024-09-07,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,9674.63,2.0,5.0,19349.26,967.46,18381.8,Cash,Online,Yes
TXN04032,2024-10-25,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,912.99,5.0,5.0,4564.95,228.25,4336.7,Cash,Online,No
TXN04033,,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,144.17,8.0,-5.0,,,,Cash,Online,No
TXN04034,2024-03-17,S005,Pune Retail Hub,Pune,Electronics,Earphones,1458.23,2.0,5.0,2916.46,145.82,2770.64,Net Banking,Online,No
TXN04035,2024-08-28,S002,Banjara Hills Mart,Hyderabad,Stationery,Calculator,406.83,5.0,5.0,2034.15,101.71,1932.44,Debit Card,Walk-in,No
TXN04036,2024-12-29,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,142.09,4.0,5.0,568.36,28.42,539.94,Net Banking,Walk-in,No
TXN04037,2024-06-01,S001,Hyderabad Central,Hyderabad,Grocery,Pulses,149.79,6.0,15.0,898.74,134.81,763.93,UPI,Corporate,Yes
TXN04038,2024-08-17,S005,Pune Retail Hub,Pune,Stationery,Calculator,391.58,1.0,10.0,391.58,39.16,352.42,Debit Card,Loyalty Member,No
TXN04039,2024-06-23,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,76.53,2.0,10.0,153.06,15.31,137.75,Debit Card,Walk-in,No
TXN04040,2024-12-06,S002,Banjara Hills Mart,Hyderabad,Clothing,Jacket,2055.12,3.0,15.0,6165.36,924.8,5240.56,UPI,Online,No
TXN04041,2024-12-07,S003,Chennai Express,Chennai,Stationery,Stapler,143.3,2.0,5.0,286.6,14.33,272.27,UPI,Online,No
TXN04042,2024-08-20,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Mixer Grinder,2879.14,5.0,0.0,14395.7,0.0,14395.7,Debit Card,Corporate,No
TXN04043,2024-11-23,S004,Mumbai Metro Store,Mumbai,Home Appliances,Water Purifier,9058.65,2.0,10.0,18117.3,1811.73,16305.57,Cash,Online,No
TXN04044,2024-11-18,S001,Hyderabad Central,Hyderabad,Clothing,T-Shirt,590.92,7.0,10.0,4136.44,413.64,3722.8,Net Banking,Corporate,No
TXN04045,2024-03-19,S001,Hyderabad Central,Hyderabad,Stationery,Notebook Set,192.88,5.0,0.0,964.4,0.0,964.4,Credit Card,Corporate,No
TXN04046,2024-07-16,S005,Pune Retail Hub,Pune,Stationery,Pen Box,94.6,4.0,15.0,378.4,56.76,321.64,Debit Card,Walk-in,No
TXN04047,2024-01-06,S003,Chennai Express,Chennai,Clothing,Jacket,1937.16,2.0,5.0,3874.32,193.72,3680.6,Debit Card,Corporate,No
TXN04048,2024-06-02,S005,Pune Retail Hub,Pune,Home Appliances,Iron Box,912.37,6.0,0.0,5474.22,0.0,5474.22,UPI,Loyalty Member,No
TXN04049,2024-01-11,S004,Mumbai Metro Store,Mumbai,Electronics,Mobile Phone,10344.47,3.0,20.0,31033.41,6206.68,24826.73,Cash,Walk-in,No
TXN04050,2024-02-20,S001,Hyderabad Central,Hyderabad,Clothing,Saree,2621.75,2.0,5.0,5243.5,262.18,4981.32,Credit Card,Corporate,No
TXN04051,2024-01-18,S005,Pune Retail Hub,Pune,Grocery,Rice (5kg),360.96,3.0,20.0,1082.88,216.58,866.3,UPI,Walk-in,No
TXN04052,2024-01-06,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,101.52,5.0,20.0,507.6,101.52,406.08,UPI,Walk-in,No
TXN04053,2024-12-05,S001,Hyderabad Central,Hyderabad,Home Appliances,Fan,1574.52,5.0,20.0,7872.6,1574.52,6298.08,Credit Card,Loyalty Member,No
TXN04054,2024-05-03,S003,Chennai Express,Chennai,Grocery,Spices Pack,99.69,3.0,15.0,299.07,44.86,254.21,Debit Card,Loyalty Member,No
TXN04055,2024-09-15,S004,Mumbai Metro Store,Mumbai,Grocery,Rice (5kg),362.6,5.0,10.0,1813.0,181.3,1631.7,Debit Card,Loyalty Member,No
TXN04056,2024-05-24,S004,Mumbai Metro Store,Mumbai,Clothing,T-Shirt,593.93,3.0,0.0,1781.79,0.0,1781.79,Cash,Loyalty Member,No
TXN04057,2024-10-21,S003,Chennai Express,Chennai,Grocery,Flour (10kg),302.33,6.0,20.0,1813.98,362.8,1451.18,Debit Card,Corporate,No
TXN04058,2024-11-20,S003,Chennai Express,Chennai,Home Appliances,Fan,1609.48,5.0,15.0,8047.4,1207.11,6840.29,Credit Card,Walk-in,No
TXN04059,2024-12-05,S004,Mumbai Metro Store,Mumbai,Clothing,Formal Shirt,940.57,5.0,0.0,4702.85,0.0,4702.85,UPI,Online,No
TXN04060,2024-03-16,S001,Hyderabad Central,Hyderabad,Grocery,Rice (5kg),360.01,5.0,15.0,1800.05,270.01,1530.04,Net Banking,Loyalty Member,No
TXN04061,2024-04-11,S001,Hyderabad Central,Hyderabad,Electronics,Earphones,1518.76,7.0,0.0,10631.32,0.0,10631.32,UPI,Loyalty Member,No
TXN04062,2024-01-19,S005,Pune Retail Hub,Pune,Home Appliances,Mixer Grinder,2856.54,5.0,15.0,14282.7,2142.41,12140.29,Cash,Walk-in,No
TXN04063,2024-03-27,S005,Pune Retail Hub,Pune,Stationery,Calculator,384.25,3.0,0.0,1152.75,0.0,1152.75,Cash,Walk-in,No
TXN04064,2024-11-15,S005,Pune Retail Hub,Pune,Home Appliances,Mixer Grinder,2774.06,6.0,15.0,16644.36,2496.65,14147.71,Credit Card,Online,No
TXN04065,2024-11-01,S005,Pune Retail Hub,Pune,Clothing,Jacket,2090.15,5.0,5.0,10450.75,522.54,9928.21,Credit Card,Online,No
TXN04066,2024-06-03,S003,Chennai Express,Chennai,Stationery,Notebook Set,198.34,5.0,10.0,991.7,99.17,892.53,Credit Card,Corporate,No
TXN04067,2024-06-13,S001,Hyderabad Central,Hyderabad,Grocery,Flour (10kg),302.61,8.0,5.0,2420.88,121.04,2299.84,Credit Card,Corporate,No
TXN04068,2024-05-17,S002,Banjara Hills Mart,Hyderabad,Grocery,Cooking Oil,184.55,7.0,5.0,1291.85,64.59,1227.26,Cash,Walk-in,No
TXN04069,2024-03-07,S001,Hyderabad Central,Hyderabad,Clothing,Jeans,1351.62,6.0,20.0,8109.72,1621.94,6487.78,Credit Card,Corporate,No
TXN04070,2024-04-09,S004,Mumbai Metro Store,Mumbai,Grocery,Cooking Oil,184.26,4.0,5.0,737.04,36.85,700.19,Debit Card,Corporate,No
TXN04071,2024-09-07,S005,Pune Retail Hub,Pune,Grocery,Rice (5kg),358.2,4.0,5.0,1432.8,71.64,1361.16,Credit Card,Online,No
TXN04072,2024-11-19,S004,Mumbai Metro Store,Mumbai,Stationery,Stapler,144.01,2.0,10.0,288.02,28.8,259.22,Credit Card,Walk-in,No
TXN04073,2024-03-27,S005,Pune Retail Hub,Pune,Electronics,Earphones,1516.48,4.0,10.0,6065.92,606.59,5459.33,Debit Card,Corporate,No
TXN04074,2024-07-18,S002,Banjara Hills Mart,Hyderabad,Electronics,Earphones,1501.91,4.0,15.0,6007.64,901.15,5106.49,UPI,Online,No
TXN04075,2024-05-10,S001,Hyderabad Central,Hyderabad,Home Appliances,Fan,1676.59,1.0,20.0,1676.59,335.32,1341.27,Credit Card,Corporate,Yes
TXN04076,2024-05-24,S003,Chennai Express,Chennai,Home Appliances,Iron Box,899.6,6.0,5.0,5397.6,269.88,5127.72,Cash,Walk-in,Yes
TXN04077,2024-07-12,S005,Pune Retail Hub,Pune,Clothing,Formal Shirt,900.33,2.0,15.0,1800.66,270.1,1530.56,UPI,Online,Yes
TXN04078,2024-01-17,S003,Chennai Express,Chennai,Electronics,Earphones,1449.62,4.0,20.0,5798.48,1159.7,4638.78,Credit Card,Corporate,No
TXN04079,2024-03-20,S002,Banjara Hills Mart,Hyderabad,Electronics,Earphones,1565.1,4.0,15.0,6260.4,939.06,5321.34,Net Banking,Online,No
TXN04080,2024-09-13,S004,Mumbai Metro Store,Mumbai,Electronics,Earphones,1426.29,3.0,20.0,4278.87,855.77,3423.1,Debit Card,Loyalty Member,No
TXN04081,2024-09-07,S004,Mumbai Metro Store,Mumbai,Clothing,Jacket,1913.57,1.0,10.0,1913.57,191.36,1722.21,UPI,Loyalty Member,No
TXN04082,2024-05-13,S005,Pune Retail Hub,Pune,Electronics,Smart Watch,5927.8,1.0,5.0,5927.8,296.39,5631.41,Debit Card,Loyalty Member,No
TXN04083,2024-06-23,S005,Pune Retail Hub,Pune,Stationery,Notebook Set,193.02,4.0,20.0,772.08,154.42,617.66,Net Banking,Corporate,No
TXN04084,2024-06-08,S005,Pune Retail Hub,Pune,Home Appliances,Fan,1585.75,2.0,10.0,3171.5,317.15,2854.35,Debit Card,Walk-in,No
TXN04085,2024-02-07,S004,Mumbai Metro Store,Mumbai,Grocery,Spices Pack,97.82,7.0,5.0,684.74,34.24,650.5,UPI,Loyalty Member,No
TXN04086,2024-09-08,S004,Mumbai Metro Store,Mumbai,Grocery,Spices Pack,99.26,3.0,0.0,297.78,0.0,297.78,Cash,Walk-in,Yes
TXN04087,2024-11-05,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,95.71,8.0,5.0,765.68,38.28,727.4,UPI,Corporate,Yes
TXN04088,2024-11-20,S001,Hyderabad Central,Hyderabad,Clothing,Saree,2399.69,2.0,20.0,4799.38,959.88,3839.5,Debit Card,Walk-in,No
TXN04089,2024-07-07,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Mixer Grinder,2801.39,1.0,15.0,2801.39,420.21,2381.18,Credit Card,Online,No
TXN04090,2024-01-10,S004,Mumbai Metro Store,Mumbai,Electronics,Laptop,44754.22,5.0,0.0,223771.1,0.0,223771.1,Net Banking,Loyalty Member,No
TXN04091,2024-11-12,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Microwave,6534.56,4.0,15.0,26138.24,3920.74,22217.5,UPI,Online,No
TXN04092,2024-05-28,S004,Mumbai Metro Store,Mumbai,Stationery,Pen Box,95.86,7.0,5.0,671.02,33.55,637.47,Cash,Walk-in,No
TXN04093,,S001,Hyderabad Central,Hyderabad,Stationery,Notebook Set,207.39,,-5.0,,,,Debit Card,Online,No
TXN04094,2024-09-20,S003,Chennai Express,Chennai,Home Appliances,Fan,1625.21,8.0,10.0,13001.68,1300.17,11701.51,Cash,Online,No
TXN04095,2024-02-20,S001,Hyderabad Central,Hyderabad,Clothing,Jeans,1251.29,8.0,5.0,10010.32,500.52,9509.8,Net Banking,Corporate,No
TXN04096,2024-09-03,S005,Pune Retail Hub,Pune,Home Appliances,Iron Box,911.44,4.0,0.0,3645.76,0.0,3645.76,UPI,Corporate,No
TXN04097,2024-06-22,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1320.31,1.0,0.0,1320.31,0.0,1320.31,Cash,Corporate,No
TXN04098,,S003,Chennai Express,Chennai,Grocery,Pulses,145.21,2.0,-5.0,,,,UPI,Loyalty Member,No
TXN04099,2024-08-05,S004,Mumbai Metro Store,Mumbai,Stationery,Pen Box,97.41,5.0,20.0,487.05,97.41,389.64,Net Banking,Loyalty Member,No
TXN04100,2024-03-20,S003,Chennai Express,Chennai,Electronics,Laptop,43787.79,7.0,15.0,306514.53,45977.18,260537.35,Credit Card,Loyalty Member,No
TXN04101,2024-01-23,S003,Chennai Express,Chennai,Stationery,Notebook Set,204.95,5.0,10.0,1024.75,102.47,922.28,Debit Card,Corporate,No
TXN04102,2024-12-06,S003,Chennai Express,Chennai,Clothing,Saree,2501.54,7.0,15.0,17510.78,2626.62,14884.16,Cash,Corporate,No
TXN04103,2024-11-12,S003,Chennai Express,Chennai,Home Appliances,Fan,1615.29,1.0,5.0,1615.29,80.76,1534.53,UPI,Walk-in,No
TXN04104,2024-06-28,S001,Hyderabad Central,Hyderabad,Electronics,Laptop,45168.74,7.0,5.0,316181.18,15809.06,300372.12,Credit Card,Loyalty Member,No
TXN04105,2024-10-22,S002,Banjara Hills Mart,Hyderabad,Electronics,Smart Watch,5733.15,3.0,10.0,17199.45,1719.94,15479.51,UPI,Corporate,No
TXN04106,2024-01-31,S005,Pune Retail Hub,Pune,Clothing,Formal Shirt,868.79,1.0,15.0,868.79,130.32,738.47,Credit Card,Loyalty Member,No
TXN04107,2024-04-12,S001,Hyderabad Central,Hyderabad,Electronics,Laptop,48234.75,5.0,0.0,241173.75,0.0,241173.75,Cash,Corporate,No
TXN04108,2024-10-01,S005,Pune Retail Hub,Pune,Home Appliances,Iron Box,900.54,8.0,15.0,7204.32,1080.65,6123.67,Cash,Loyalty Member,No
TXN04109,2024-01-16,S005,Pune Retail Hub,Pune,Clothing,Jacket,2059.46,3.0,10.0,6178.38,617.84,5560.54,Credit Card,Online,No
TXN04110,2024-04-17,S003,Chennai Express,Chennai,Home Appliances,Iron Box,909.4,6.0,5.0,5456.4,272.82,5183.58,UPI,Loyalty Member,No
TXN04111,2024-11-17,S001,Hyderabad Central,Hyderabad,Stationery,Stapler,154.08,7.0,15.0,1078.56,161.78,916.78,Net Banking,Walk-in,No
TXN04112,2024-07-30,S003,Chennai Express,Chennai,Stationery,File Folder,80.29,8.0,15.0,642.32,96.35,545.97,Net Banking,Loyalty Member,No
TXN04113,2024-02-13,S004,Mumbai Metro Store,Mumbai,Grocery,Rice (5kg),344.93,6.0,20.0,2069.58,413.92,1655.66,Debit Card,Corporate,No
TXN04114,2024-09-22,S003,Chennai Express,Chennai,Home Appliances,Fan,1633.98,1.0,5.0,1633.98,81.7,1552.28,Net Banking,Online,No
TXN04115,2024-02-01,S005,Pune Retail Hub,Pune,Electronics,Tablet,18937.81,8.0,5.0,151502.48,7575.12,143927.36,Debit Card,Walk-in,No
TXN04116,2024-07-21,S002,Banjara Hills Mart,Hyderabad,Grocery,Cooking Oil,182.75,5.0,0.0,913.75,0.0,913.75,Cash,Walk-in,No
TXN04117,2024-11-20,S004,Mumbai Metro Store,Mumbai,Stationery,File Folder,78.08,7.0,10.0,546.56,54.66,491.9,Net Banking,Online,No
TXN04118,2024-05-19,S005,Pune Retail Hub,Pune,Electronics,Laptop,47443.95,2.0,5.0,94887.9,4744.4,90143.5,Cash,Corporate,No
TXN04119,2024-10-14,S005,Pune Retail Hub,Pune,Electronics,Earphones,1551.05,7.0,20.0,10857.35,2171.47,8685.88,Cash,Loyalty Member,No
TXN04120,2024-01-24,S003,Chennai Express,Chennai,Stationery,Notebook Set,200.6,4.0,15.0,802.4,120.36,682.04,Debit Card,Online,No
TXN04121,2024-04-12,S001,Hyderabad Central,Hyderabad,Home Appliances,Fan,1534.7,6.0,0.0,9208.2,0.0,9208.2,UPI,Online,No
TXN04122,2024-12-26,S003,Chennai Express,Chennai,Electronics,Mobile Phone,9629.34,4.0,5.0,38517.36,1925.87,36591.49,Cash,Corporate,No
TXN04123,2024-09-08,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,77.48,4.0,0.0,309.92,0.0,309.92,Debit Card,Corporate,No
TXN04124,2024-04-29,S004,Mumbai Metro Store,Mumbai,Electronics,Earphones,1469.02,2.0,20.0,2938.04,587.61,2350.43,UPI,Loyalty Member,No
TXN04125,2024-01-11,S001,Hyderabad Central,Hyderabad,Electronics,Mobile Phone,10385.44,3.0,15.0,31156.32,4673.45,26482.87,Debit Card,Loyalty Member,Yes
TXN04126,2024-07-16,S005,Pune Retail Hub,Pune,Home Appliances,Iron Box,931.38,6.0,5.0,5588.28,279.41,5308.87,Credit Card,Walk-in,No
TXN04127,2024-04-15,S005,Pune Retail Hub,Pune,Electronics,Smart Watch,6082.03,5.0,20.0,30410.15,6082.03,24328.12,Net Banking,Online,No
TXN04128,2024-12-30,S002,Banjara Hills Mart,Hyderabad,Stationery,File Folder,82.45,3.0,5.0,247.35,12.37,234.98,Cash,Online,No
TXN04129,2024-06-18,S001,Hyderabad Central,Hyderabad,Electronics,Mobile Phone,10489.92,1.0,0.0,10489.92,0.0,10489.92,Cash,Corporate,No
TXN04130,2024-06-27,S001,Hyderabad Central,Hyderabad,Clothing,Formal Shirt,855.74,8.0,15.0,6845.92,1026.89,5819.03,Cash,Corporate,No
TXN04131,2024-11-03,S001,Hyderabad Central,Hyderabad,Electronics,Smart Watch,5872.66,5.0,0.0,29363.3,0.0,29363.3,Debit Card,Loyalty Member,No
TXN04132,2024-11-22,S001,Hyderabad Central,Hyderabad,Clothing,Jacket,2024.23,3.0,20.0,6072.69,1214.54,4858.15,Cash,Walk-in,No
TXN04133,2024-06-27,S005,Pune Retail Hub,Pune,Electronics,Smart Watch,6157.62,8.0,20.0,49260.96,9852.19,39408.77,Debit Card,Loyalty Member,No
TXN04134,2024-09-06,S002,Banjara Hills Mart,Hyderabad,Grocery,Cooking Oil,194.99,4.0,10.0,779.96,78.0,701.96,Cash,Loyalty Member,No
TXN04135,2024-03-16,S005,Pune Retail Hub,Pune,Electronics,Smart Watch,6292.2,2.0,5.0,12584.4,629.22,11955.18,Net Banking,Corporate,No
TXN04136,2024-12-12,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,6225.99,6.0,10.0,37355.94,3735.59,33620.35,UPI,Loyalty Member,No
TXN04137,2024-09-28,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Mixer Grinder,2776.62,1.0,0.0,2776.62,0.0,2776.62,Cash,Loyalty Member,No
TXN04138,2024-03-17,S001,Hyderabad Central,Hyderabad,Electronics,Earphones,1486.53,6.0,10.0,8919.18,891.92,8027.26,Net Banking,Online,No
TXN04139,2024-08-09,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,155.82,1.0,20.0,155.82,31.16,124.66,UPI,Online,Yes
TXN04140,2024-03-17,S003,Chennai Express,Chennai,Grocery,Flour (10kg),287.41,6.0,0.0,1724.46,0.0,1724.46,UPI,Loyalty Member,No
TXN04141,2024-09-14,S002,Banjara Hills Mart,Hyderabad,Grocery,Pulses,150.18,5.0,0.0,750.9,0.0,750.9,Debit Card,Walk-in,No
TXN04142,2024-07-20,S003,Chennai Express,Chennai,Stationery,Notebook Set,189.22,1.0,10.0,189.22,18.92,170.3,Cash,Loyalty Member,No
TXN04143,2024-03-12,S002,Banjara Hills Mart,Hyderabad,Electronics,Laptop,43824.47,6.0,20.0,262946.82,52589.36,210357.46,Net Banking,Corporate,No
TXN04144,2024-11-22,S004,Mumbai Metro Store,Mumbai,Electronics,Tablet,19019.52,7.0,0.0,133136.64,0.0,133136.64,Net Banking,Online,No
TXN04145,2024-10-30,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,82.87,5.0,15.0,414.35,62.15,352.2,Debit Card,Online,No
TXN04146,2024-10-12,S002,Banjara Hills Mart,Hyderabad,Stationery,File Folder,82.25,6.0,20.0,493.5,98.7,394.8,Cash,Walk-in,No
TXN04147,2024-12-19,S001,Hyderabad Central,Hyderabad,Clothing,T-Shirt,617.16,7.0,0.0,4320.12,0.0,4320.12,Debit Card,Loyalty Member,No
TXN04148,2024-12-18,S001,Hyderabad Central,Hyderabad,Clothing,Formal Shirt,943.61,6.0,15.0,5661.66,849.25,4812.41,Cash,Loyalty Member,No
TXN04149,2024-07-23,S005,Pune Retail Hub,Pune,Clothing,Saree,2475.01,4.0,0.0,9900.04,0.0,9900.04,Debit Card,Corporate,No
TXN04150,2024-04-05,S004,Mumbai Metro Store,Mumbai,Home Appliances,Microwave,6712.92,1.0,15.0,6712.92,1006.94,5705.98,Credit Card,Loyalty Member,No
TXN04151,2024-05-20,S002,Banjara Hills Mart,Hyderabad,Stationery,Pen Box,98.92,1.0,0.0,98.92,0.0,98.92,UPI,Corporate,No
TXN04152,2024-06-05,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Fan,1636.12,5.0,15.0,8180.6,1227.09,6953.51,Credit Card,Corporate,No
